area,avg_circuity,avg_edge_length,avg_street_length,edge_count,edge_density_km,geoid,k_0_count,k_0_proportion,k_10_count,k_10_proportion,k_11_count,k_11_proportion,k_12_count,k_12_proportion,k_13_count,k_13_proportion,k_14_count,k_14_proportion,k_15_count,k_15_proportion,k_16_count,k_16_proportion,k_17_count,k_17_proportion,k_18_count,k_18_proportion,k_19_count,k_19_proportion,k_1_count,k_1_proportion,k_20_count,k_20_proportion,k_21_count,k_21_proportion,k_22_count,k_22_proportion,k_23_count,k_23_proportion,k_24_count,k_24_proportion,k_25_count,k_25_proportion,k_26_count,k_26_proportion,k_27_count,k_27_proportion,k_28_count,k_28_proportion,k_29_count,k_29_proportion,k_2_count,k_2_proportion,k_30_count,k_30_proportion,k_31_count,k_31_proportion,k_32_count,k_32_proportion,k_33_count,k_33_proportion,k_34_count,k_34_proportion,k_35_count,k_35_proportion,k_36_count,k_36_proportion,k_37_count,k_37_proportion,k_38_count,k_38_proportion,k_39_count,k_39_proportion,k_3_count,k_3_proportion,k_40_count,k_40_proportion,k_41_count,k_41_proportion,k_42_count,k_42_proportion,k_43_count,k_43_proportion,k_44_count,k_44_proportion,k_45_count,k_45_proportion,k_46_count,k_46_proportion,k_47_count,k_47_proportion,k_48_count,k_48_proportion,k_49_count,k_49_proportion,k_4_count,k_4_proportion,k_50_count,k_50_proportion,k_51_count,k_51_proportion,k_52_count,k_52_proportion,k_53_count,k_53_proportion,k_54_count,k_54_proportion,k_55_count,k_55_proportion,k_56_count,k_56_proportion,k_57_count,k_57_proportion,k_58_count,k_58_proportion,k_59_count,k_59_proportion,k_5_count,k_5_proportion,k_60_count,k_60_proportion,k_61_count,k_61_proportion,k_62_count,k_62_proportion,k_63_count,k_63_proportion,k_64_count,k_64_proportion,k_65_count,k_65_proportion,k_66_count,k_66_proportion,k_67_count,k_67_proportion,k_68_count,k_68_proportion,k_69_count,k_69_proportion,k_6_count,k_6_proportion,k_70_count,k_70_proportion,k_7_count,k_7_proportion,k_8_count,k_8_proportion,k_9_count,k_9_proportion,k_avg,k_counts,k_proportion,name,node_count,node_density_km,self_loop_proportion,time,total_edge_length,total_street_length
196750331,1.0577748616010083,158.43220848298748,158.43220848298748,18195,14651.43168347685,87220,0,0.0,,,,,,,,,,,,,,,,,,,,,1299,0.19176262178919398,,,,,,,,,,,,,,,,,,,,,7,0.0010333628579864186,,,,,,,,,,,,,,,,,,,,,4069,0.6006790670209625,,,,,,,,,,,,,,,,,,,,,1352,0.19958665485680543,,,,,,,,,,,,,,,,,,,,,46,0.006790670209625037,,,,,,,,,,,,,,,,,,,,,1.0,0.00014762326542663124,,,,,,,,,2.829052258635961,"{0: 0, 1: 1299, 2: 7, 3: 4069, 4: 1352, 5: 46, 6: 1}","{0: 0.0, 1: 0.19176262178919398, 2: 0.0010333628579864186, 3: 0.6006790670209625, 4: 0.19958665485680543, 5: 0.006790670209625037, 6: 0.00014762326542663124}","Texas City, TX Urbanized Area",6774,34.429421112384304,0.0036273701566364386,3.0310726165771484,2882674.0333479573,1518180.1292277356
196604293,1.0716985920986126,116.97963804997923,116.97963804997923,28202,16780.20200853658,78229,0,0.0,,,,,,,,,,,,,,,,,,,,,3134,0.2738552953512758,,,,,,,,,,,,,,,,,,,,,92,0.008039147151345682,,,,,,,,,,,,,,,,,,,,,6353,0.555138063614121,,,,,,,,,,,,,,,,,,,,,1774,0.15501572876616568,,,,,,,,,,,,,,,,,,,,,85,0.007427472911569382,,,,,,,,,,,,,,,,,,,,,6.0,0.0005242922055225446,,,,,,,,,2.615693813351975,"{0: 0, 1: 3134, 2: 92, 3: 6353, 4: 1774, 5: 85, 6: 6}","{0: 0.0, 1: 0.2738552953512758, 2: 0.008039147151345682, 3: 0.555138063614121, 4: 0.15501572876616568, 5: 0.007427472911569382, 6: 0.0005242922055225446}","Salem, OR Urbanized Area",11444,58.20829151477379,0.004857811502730303,5.379720687866211,3299059.752285514,1751318.2137029076
192343778,1.0416906610119763,134.24197080503242,134.24197080503242,23570,16450.14611221068,72613,0,0.0,,,,,,,,,,,,,,,,,,,,,1235,0.14987864077669902,,,,,,,,,,,,,,,,,,,,,12,0.0014563106796116505,,,,,,,,,,,,,,,,,,,,,4213,0.5112864077669903,,,,,,,,,,,,,,,,,,,,,2721,0.3302184466019418,,,,,,,,,,,,,,,,,,,,,58,0.00703883495145631,,,,,,,,,,,,,,,,,,,,,1.0,0.00012135922330097087,,,,,,,,,3.0434466019417474,"{0: 0, 1: 1235, 2: 12, 3: 4213, 4: 2721, 5: 58, 6: 1}","{0: 0.0, 1: 0.14987864077669902, 2: 0.0014563106796116505, 3: 0.5112864077669903, 4: 0.3302184466019418, 5: 0.00703883495145631, 6: 0.00012135922330097087}","Pueblo, CO Urbanized Area",8240,42.839961269763556,0.0032668646584641495,3.6860010623931885,3164083.251874614,1690680.115699832
192002128,1.1099787887422439,146.29324138953675,146.29324138953675,15202,11582.94378697583,24580,0,0.0,,,,,,,,,,,,,,,,,,,,,1444,0.23107697231557048,,,,,,,,,,,,,,,,,,,,,12,0.0019203072491598655,,,,,,,,,,,,,,,,,,,,,3830,0.6128980636901904,,,,,,,,,,,,,,,,,,,,,871,0.13938230116818692,,,,,,,,,,,,,,,,,,,,,79,0.012642022723635783,,,,,,,,,,,,,,,,,,,,,13.0,0.002080332853256521,,,,,,,,,2.7068330932949274,"{0: 0, 1: 1444, 2: 12, 3: 3830, 4: 871, 5: 79, 6: 13}","{0: 0.0, 1: 0.23107697231557048, 2: 0.0019203072491598655, 3: 0.6128980636901904, 4: 0.13938230116818692, 5: 0.012642022723635783, 6: 0.002080332853256521}","Dover, DE Urbanized Area",6249,32.546514276133436,0.009538218655440073,2.681723117828369,2223949.8556037378,1212995.4972157083
191981837,1.069407682559199,171.71628029522532,171.71628029522532,15964,14278.843985814017,07732,0,0.0,,,,,,,,,,,,,,,,,,,,,1002,0.16531925424847385,,,,,,,,,,,,,,,,,,,,,12,0.001979871308364956,,,,,,,,,,,,,,,,,,,,,4117,0.6792608480448771,,,,,,,,,,,,,,,,,,,,,879,0.14502557333773305,,,,,,,,,,,,,,,,,,,,,50,0.008249463784853984,,,,,,,,,,,,,,,,,,,,,1.0,0.00016498927569707968,,,,,,,,,2.82940108892922,"{0: 0, 1: 1002, 2: 12, 3: 4117, 4: 879, 5: 50, 6: 1}","{0: 0.0, 1: 0.16531925424847385, 2: 0.001979871308364956, 3: 0.6792608480448771, 4: 0.14502557333773305, 5: 0.008249463784853984, 6: 0.00016498927569707968}","Binghamton, NY--PA Urbanized Area",6061,31.570694888183613,0.004698070658982711,2.556250810623169,2741278.698632977,1511577.834954321
191899850,1.0974894955908472,175.72051120377057,175.72051120377057,14263,13060.466963884443,02413,0,0.0,,,,,,,,,,,,,,,,,,,,,930,0.17273402674591382,,,,,,,,,,,,,,,,,,,,,16,0.0029717682020802376,,,,,,,,,,,,,,,,,,,,,3771,0.700408618127786,,,,,,,,,,,,,,,,,,,,,591,0.10976968796433878,,,,,,,,,,,,,,,,,,,,,73,0.013558692421991085,,,,,,,,,,,,,,,,,,,,,2.0,0.0003714710252600297,,,1.0,0.00018573551263001485,,,,,2.790304606240713,"{0: 0, 1: 930, 2: 16, 3: 3771, 4: 591, 5: 73, 6: 2, 7: 1}","{0: 0.0, 1: 0.17273402674591382, 2: 0.0029717682020802376, 3: 0.700408618127786, 4: 0.10976968796433878, 5: 0.013558692421991085, 6: 0.0003714710252600297, 7: 0.00018573551263001485}","Anderson, SC Urbanized Area",5384,28.056301242549175,0.009885718292084414,2.8256633281707764,2506301.6512993798,1298605.3363517646
191825240,1.1052146562678535,135.82314218224283,135.82314218224283,24153,17101.692942637324,52687,0,0.0,,,,,,,,,,,,,,,,,,,,,1220,0.13405120316448743,,,,,,,,,,,,,,,,,,,,,15,0.0016481705307109108,,,,,,,,,,,,,,,,,,,,,5788,0.6359740687836501,,,,,,,,,,,,,,,,,,,,,1973,0.21678936380617514,,,,,,,,,,,,,,,,,,,,,101,0.011097681573453467,,,,,,,,,,,,,,,,,,,,,3.0,0.00032963410614218216,,,1.0,0.0001098780353807274,,,,,2.9706625645533458,"{0: 0, 1: 1220, 2: 15, 3: 5788, 4: 1973, 5: 101, 6: 3, 7: 1}","{0: 0.0, 1: 0.13405120316448743, 2: 0.0016481705307109108, 3: 0.6359740687836501, 4: 0.21678936380617514, 5: 0.011097681573453467, 6: 0.00032963410614218216, 7: 0.0001098780353807274}","McKinney, TX Urbanized Area",9101,47.444225796355056,0.005506562331801432,4.6444220542907715,3280536.353127711,1851442.6505869608
190198482,1.137343991189482,107.90862374606274,107.90862374606274,26279,14909.32363709813,31519,0,0.0,,,,,,,,,,,,,,,,,,,,,2783,0.2524492017416546,,,,,,,,,,,,,,,,,,,,,95,0.00861756168359942,,,,,,,,,,,,,,,,,,,,,6298,0.5712989840348331,,,,,,,,,,,,,,,,,,,,,1449,0.13144049346879536,,,,,,,,,,,,,,,,,,,,,388,0.03519593613933237,,,,,,,,,,,,,,,,,,,,,10.0,0.00090711175616836,,,1.0,9.0711175616836e-05,,,,,2.691400580551524,"{0: 0, 1: 2783, 2: 95, 3: 6298, 4: 1449, 5: 388, 6: 10, 7: 1}","{0: 0.0, 1: 0.2524492017416546, 2: 0.00861756168359942, 3: 0.5712989840348331, 4: 0.13144049346879536, 5: 0.03519593613933237, 6: 0.00090711175616836, 7: 9.0711175616836e-05}","Frederick, MD Urbanized Area",11024,57.96050464798137,0.026370866471326915,4.86031699180603,2835730.723422783,1611575.0310686834
186444957,1.0853794979201048,179.0967146644062,179.0967146644062,12199,11718.20819048,32113,0,0.0,,,,,,,,,,,,,,,,,,,,,876,0.18806354658651783,,,,,,,,,,,,,,,,,,,,,1,0.00021468441391155003,,,,,,,,,,,,,,,,,,,,,2802,0.6015457277801631,,,,,,,,,,,,,,,,,,,,,935,0.20072992700729927,,,,,,,,,,,,,,,,,,,,,43,0.00923142979819665,,,,,,,,,,,,,,,,,,,,,1.0,0.00021468441391155003,,,,,,,,,2.84349506225848,"{0: 0, 1: 876, 2: 1, 3: 2802, 4: 935, 5: 43, 6: 1}","{0: 0.0, 1: 0.18806354658651783, 2: 0.00021468441391155003, 3: 0.6015457277801631, 4: 0.20072992700729927, 5: 0.00923142979819665, 6: 0.00021468441391155003}","Gadsden, AL Urbanized Area",4658,24.98324478682467,0.005000409869661448,2.160172462463379,2184800.8221910913,1157518.8845214027
184910996,1.0679014868758376,144.3004551354895,144.3004551354895,17864,13940.670843287138,18748,0,0.0,,,,,,,,,,,,,,,,,,,,,1383,0.198678350811665,,,,,,,,,,,,,,,,,,,,,9,0.00129291768424077,,,,,,,,,,,,,,,,,,,,,4164,0.5981899152420629,,,,,,,,,,,,,,,,,,,,,1348,0.1936503375951731,,,,,,,,,,,,,,,,,,,,,53,0.007613848584973423,,,,,,,,,,,,,,,,,,,,,4.0,0.0005746300818847866,,,,,,,,,2.8119523057032034,"{0: 0, 1: 1383, 2: 9, 3: 4164, 4: 1348, 5: 53, 6: 4}","{0: 0.0, 1: 0.198678350811665, 2: 0.00129291768424077, 3: 0.5981899152420629, 4: 0.1936503375951731, 5: 0.007613848584973423, 6: 0.0005746300818847866}","College Station--Bryan, TX Urbanized Area",6961,37.645138204760954,0.004758172861621138,3.2868640422821045,2577783.3305403846,1436219.1963870875
184898426,1.0875219410569927,168.7796746713128,168.7796746713128,11361,10370.590628720574,42400,0,0.0,,,,,,,,,,,,,,,,,,,,,1239,0.2669683257918552,,,,,,,,,,,,,,,,,,,,,4,0.0008618832148243913,,,,,,,,,,,,,,,,,,,,,2637,0.5681965093729799,,,,,,,,,,,,,,,,,,,,,670,0.14436543848308553,,,,,,,,,,,,,,,,,,,,,88,0.018961430726136607,,,,,,,,,,,,,,,,,,,,,3.0,0.0006464124111182935,,,,,,,,,2.6494290023701788,"{0: 0, 1: 1239, 2: 4, 3: 2637, 4: 670, 5: 88, 6: 3}","{0: 0.0, 1: 0.2669683257918552, 2: 0.0008618832148243913, 3: 0.5681965093729799, 4: 0.14436543848308553, 5: 0.018961430726136607, 6: 0.0006464124111182935}","Jacksonville, NC Urbanized Area",4641,25.100267754577857,0.01399524689728017,2.2119641304016113,1917505.8839407847,1033081.6378903385
184441789,1.0632530751028304,153.88231408969634,153.88231408969634,17364,14487.023338585632,77149,0,0.0,,,,,,,,,,,,,,,,,,,,,875,0.1440566348370102,,,,,,,,,,,,,,,,,,,,,15,0.0024695423114916037,,,,,,,,,,,,,,,,,,,,,3275,0.5391834046756667,,,,,,,,,,,,,,,,,,,,,1818,0.29930852815278236,,,,,,,,,,,,,,,,,,,,,89,0.01465261771485018,,,,,,,,,,,,,,,,,,,,,1.0,0.00016463615409944023,,,1.0,0.00016463615409944023,,,,,3.0391834046756667,"{0: 0, 1: 875, 2: 15, 3: 3275, 4: 1818, 5: 89, 6: 1, 7: 1}","{0: 0.0, 1: 0.1440566348370102, 2: 0.0024695423114916037, 3: 0.5391834046756667, 4: 0.29930852815278236, 5: 0.01465261771485018, 6: 0.00016463615409944023, 7: 0.00016463615409944023}","Saginaw, MI Urbanized Area",6074,32.931799419924296,0.008523381709283575,2.6637797355651855,2672012.501853487,1421852.9633342193
184425058,1.119233096157016,109.63836907344071,109.63836907344071,30758,18285.2427567673,45937,0,0.0,,,,,,,,,,,,,,,,,,,,,1223,0.1075259363460524,,,,,,,,,,,,,,,,,,,,,28,0.0024617548795498505,,,,,,,,,,,,,,,,,,,,,7851,0.6902584842623527,,,,,,,,,,,,,,,,,,,,,1389,0.12212062598909794,,,,,,,,,,,,,,,,,,,,,874,0.07684192016880605,,,,,,,,,,,,,,,,,,,,,7.0,0.0006154387198874626,,,2.0,0.00017583963425356076,,,,,3.060840513451732,"{0: 0, 1: 1223, 2: 28, 3: 7851, 4: 1389, 5: 874, 6: 7, 7: 2}","{0: 0.0, 1: 0.1075259363460524, 2: 0.0024617548795498505, 3: 0.6902584842623527, 4: 0.12212062598909794, 5: 0.07684192016880605, 6: 0.0006154387198874626, 7: 0.00017583963425356076}","Lady Lake--The Villages, FL Urbanized Area",11374,61.672747311810525,0.05383965147278757,5.676939487457275,3372256.9559608893,1854110.2658056505
184041889,1.0691531327923738,155.37221487610324,155.37221487610324,15611,13179.149918586456,73774,0,0.0,,,,,,,,,,,,,,,,,,,,,1845,0.28662420382165604,,,,,,,,,,,,,,,,,,,,,8,0.0012428149759204598,,,,,,,,,,,,,,,,,,,,,3574,0.5552275904924654,,,,,,,,,,,,,,,,,,,,,954,0.14820568587851485,,,,,,,,,,,,,,,,,,,,,53,0.008233649215473047,,,,,,,,,,,,,,,,,,,,,2.0,0.00031070374398011494,,,1.0,0.00015535187199005747,,,,,2.591735280410129,"{0: 0, 1: 1845, 2: 8, 3: 3574, 4: 954, 5: 53, 6: 2, 7: 1}","{0: 0.0, 1: 0.28662420382165604, 2: 0.0012428149759204598, 3: 0.5552275904924654, 4: 0.14820568587851485, 5: 0.008233649215473047, 6: 0.00031070374398011494, 7: 0.00015535187199005747}","Redding, CA Urbanized Area",6437,34.97573316040024,0.0036512715392992123,3.0013763904571533,2425515.6464308477,1309797.7509571142
183900688,1.0791021867939499,162.4483224545364,162.4483224545364,14804,13077.085201644037,30061,0,0.0,,,,,,,,,,,,,,,,,,,,,1096,0.19224697421505,,,,,,,,,,,,,,,,,,,,,18,0.003157340817400456,,,,,,,,,,,,,,,,,,,,,3671,0.6439221189265041,,,,,,,,,,,,,,,,,,,,,857,0.1503245044728995,,,,,,,,,,,,,,,,,,,,,57,0.00999824592176811,,,,,,,,,,,,,,,,,,,,,2.0,0.00035081564637782847,,,,,,,,,2.7837221540080686,"{0: 0, 1: 1096, 2: 18, 3: 3671, 4: 857, 5: 57, 6: 2}","{0: 0.0, 1: 0.19224697421505, 2: 0.003157340817400456, 3: 0.6439221189265041, 4: 0.1503245044728995, 5: 0.00999824592176811, 6: 0.00035081564637782847}","Florence, SC Urbanized Area",5701,31.000427796115694,0.0058092407457443936,2.8430051803588867,2404884.965616957,1272227.483671975
183487063,1.066547436379602,173.79985774083258,173.79985774083258,14113,13367.90372134503,00901,0,0.0,,,,,,,,,,,,,,,,,,,,,733,0.1427458617332035,,,,,,,,,,,,,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,3155,0.6144109055501461,,,,,,,,,,,,,,,,,,,,,1202,0.2340798442064265,,,,,,,,,,,,,,,,,,,,,43,0.008373904576436221,,,,,,,,,,,,,,,,,,,,,2.0,0.00038948393378773126,,,,,,,,,2.966504381694255,"{0: 0, 1: 733, 2: 0, 3: 3155, 4: 1202, 5: 43, 6: 2}","{0: 0.0, 1: 0.1427458617332035, 2: 0.0, 3: 0.6144109055501461, 4: 0.2340798442064265, 5: 0.008373904576436221, 6: 0.00038948393378773126}","Albany, GA Urbanized Area",5135,27.985624250795272,0.004959965988804649,2.8260746002197266,2452837.39229637,1336025.253463139
183313954,1.0643537946255768,155.6675501624103,155.6675501624103,17412,14786.017781428074,30925,0,0.0,,,,,,,,,,,,,,,,,,,,,1017,0.16163382072472982,,,,,,,,,,,,,,,,,,,,,12,0.0019071837253655435,,,,,,,,,,,,,,,,,,,,,3724,0.5918626827717737,,,,,,,,,,,,,,,,,,,,,1489,0.2366497139224412,,,,,,,,,,,,,,,,,,,,,48,0.007628734901462174,,,,,,,,,,,,,,,,,,,,,2.0,0.0003178639542275906,,,,,,,,,2.927685950413223,"{0: 0, 1: 1017, 2: 12, 3: 3724, 4: 1489, 5: 48, 6: 2}","{0: 0.0, 1: 0.16163382072472982, 2: 0.0019071837253655435, 3: 0.5918626827717737, 4: 0.2366497139224412, 5: 0.007628734901462174, 6: 0.0003178639542275906}","Fort Smith, AR--OK Urbanized Area",6292,34.32362819471997,0.004537100849988513,3.2019875049591064,2710483.383427888,1443415.3916269985
183238647,1.0918551287100808,131.03277507906677,131.03277507906677,17957,12840.93492621566,78364,0,0.0,,,,,,,,,,,,,,,,,,,,,1437,0.20165590794274488,,,,,,,,,,,,,,,,,,,,,30,0.004209935447656469,,,,,,,,,,,,,,,,,,,,,4497,0.6310693236037047,,,,,,,,,,,,,,,,,,,,,1026,0.14397979230985125,,,,,,,,,,,,,,,,,,,,,130,0.018243053606511368,,,,,,,,,,,,,,,,,,,,,6.0,0.0008419870895312938,,,,,,,,,2.775470109458322,"{0: 0, 1: 1437, 2: 30, 3: 4497, 4: 1026, 5: 130, 6: 6}","{0: 0.0, 1: 0.20165590794274488, 2: 0.004209935447656469, 3: 0.6310693236037047, 4: 0.14397979230985125, 5: 0.018243053606511368, 6: 0.0008419870895312938}","Salisbury, MD--DE Urbanized Area",7126,38.889176037192634,0.011917358133318482,2.9609525203704834,2352955.542094802,1272676.9458798112
182410333,1.0462552346388347,121.26765045255485,121.26765045255485,23879,15874.92428488992,24850,0,0.0,,,,,,,,,,,,,,,,,,,,,1216,0.15012345679012346,,,,,,,,,,,,,,,,,,,,,22,0.0027160493827160493,,,,,,,,,,,,,,,,,,,,,3641,0.44950617283950617,,,,,,,,,,,,,,,,,,,,,3132,0.38666666666666666,,,,,,,,,,,,,,,,,,,,,83,0.010246913580246913,,,,,,,,,,,,,,,,,,,,,6.0,0.0007407407407407407,,,,,,,,,3.1064197530864197,"{0: 0, 1: 1216, 2: 22, 3: 3641, 4: 3132, 5: 83, 6: 6}","{0: 0.0, 1: 0.15012345679012346, 2: 0.0027160493827160493, 3: 0.44950617283950617, 4: 0.38666666666666666, 5: 0.010246913580246913, 6: 0.0007407407407407407}","Duluth, MN--WI Urbanized Area",8100,44.40537916237454,0.005109091670505465,3.6079952716827393,2895750.2251565573,1542100.080459397
181901122,1.1051898747964484,123.60968982852287,123.60968982852287,27815,18901.49705937693,29089,0,0.0,,,,,,,,,,,,,,,,,,,,,1484,0.14623571147024045,,,,,,,,,,,,,,,,,,,,,42,0.004138746551044541,,,,,,,,,,,,,,,,,,,,,6324,0.6231769806858495,,,,,,,,,,,,,,,,,,,,,2195,0.2162987780843516,,,,,,,,,,,,,,,,,,,,,99,0.009755616870319275,,,,,,,,,,,,,,,,,,,,,3.0,0.0002956247536460386,,,1.0,9.854158454867954e-05,,,,,2.9404808829325977,"{0: 0, 1: 1484, 2: 42, 3: 6324, 4: 2195, 5: 99, 6: 3, 7: 1}","{0: 0.0, 1: 0.14623571147024045, 2: 0.004138746551044541, 3: 0.6231769806858495, 4: 0.2162987780843516, 5: 0.009755616870319275, 6: 0.0002956247536460386, 7: 9.854158454867954e-05}","Fargo, ND--MN Urbanized Area",10148,55.78855088095608,0.005608484630595003,4.737212657928467,3438203.522580364,1873954.3216972442
179714296,1.0731938081830976,130.00678686266198,130.00678686266198,23238,16810.558649794555,60976,0,0.0,,,,,,,,,,,,,,,,,,,,,2081,0.23540723981900452,,,,,,,,,,,,,,,,,,,,,20,0.0022624434389140274,,,,,,,,,,,,,,,,,,,,,5041,0.5702488687782805,,,,,,,,,,,,,,,,,,,,,1614,0.18257918552036198,,,,,,,,,,,,,,,,,,,,,83,0.009389140271493212,,,,,,,,,,,,,,,,,,,,,1.0,0.00011312217194570136,,,,,,,,,2.7286199095022625,"{0: 0, 1: 2081, 2: 20, 3: 5041, 4: 1614, 5: 83, 6: 1}","{0: 0.0, 1: 0.23540723981900452, 2: 0.0022624434389140274, 3: 0.5702488687782805, 4: 0.18257918552036198, 5: 0.009389140271493212, 6: 0.00011312217194570136}","Nampa, ID Urbanized Area",8840,49.18918637390984,0.005680351148980119,3.8997559547424316,3021097.713114539,1565195.77757569
179233731,1.077699480423319,183.93427639287847,183.93427639287847,10895,11180.729933588287,51499,0,0.0,,,,,,,,,,,,,,,,,,,,,1541,0.32906256673072815,,,,,,,,,,,,,,,,,,,,,31,0.00661968823403801,,,,,,,,,,,,,,,,,,,,,2639,0.5635276532137519,,,,,,,,,,,,,,,,,,,,,447,0.0954516335682255,,,,,,,,,,,,,,,,,,,,,25,0.005338458253256459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.441383728379244,"{0: 0, 1: 1541, 2: 31, 3: 2639, 4: 447, 5: 25}","{0: 0.0, 1: 0.32906256673072815, 2: 0.00661968823403801, 3: 0.5635276532137519, 4: 0.0954516335682255, 5: 0.005338458253256459}","Los Lunas, NM Urbanized Area",4683,26.12789441960565,0.003304268012849931,2.0503089427948,2003963.941300411,1030751.5721908545
178669718,1.0654840800638752,152.51875109616648,152.51875109616648,17382,14837.886135542934,26038,0,0.0,,,,,,,,,,,,,,,,,,,,,1063,0.16419524250849551,,,,,,,,,,,,,,,,,,,,,25,0.0038616002471424157,,,,,,,,,,,,,,,,,,,,,3768,0.5820203892493049,,,,,,,,,,,,,,,,,,,,,1535,0.23710225517454434,,,,,,,,,,,,,,,,,,,,,81,0.012511584800741427,,,,,,,,,,,,,,,,,,,,,2.0,0.00030892801977139327,,,,,,,,,2.930800123571208,"{0: 0, 1: 1063, 2: 25, 3: 3768, 4: 1535, 5: 81, 6: 2}","{0: 0.0, 1: 0.16419524250849551, 2: 0.0038616002471424157, 3: 0.5820203892493049, 4: 0.23710225517454434, 5: 0.012511584800741427, 6: 0.00030892801977139327}","Eau Claire, WI Urbanized Area",6474,36.23445580184998,0.003336785180071338,2.7599782943725586,2651080.931553566,1467846.963116582
178544012,1.0946847924410636,148.66713799466245,148.66713799466245,14998,12488.29188202597,37594,0,0.0,,,,,,,,,,,,,,,,,,,,,1138,0.19570077386070509,,,,,,,,,,,,,,,,,,,,,17,0.0029234737747205505,,,,,,,,,,,,,,,,,,,,,3671,0.6312983662940671,,,,,,,,,,,,,,,,,,,,,889,0.1528804815133276,,,,,,,,,,,,,,,,,,,,,95,0.01633705932932072,,,,,,,,,,,,,,,,,,,,,4.0,0.0006878761822871883,,,1.0,0.00017196904557179707,,,,,2.793981083404987,"{0: 0, 1: 1138, 2: 17, 3: 3671, 4: 889, 5: 95, 6: 4, 7: 1}","{0: 0.0, 1: 0.19570077386070509, 2: 0.0029234737747205505, 3: 0.6312983662940671, 4: 0.1528804815133276, 5: 0.01633705932932072, 6: 0.0006878761822871883, 7: 0.00017196904557179707}","Hattiesburg, MS Urbanized Area",5815,32.569000409826124,0.011668222429657288,2.608393430709839,2229709.7356439475,1193258.743074864
176079659,1.1061626549950887,118.36154391243433,118.36154391243433,20039,13470.306518831181,91261,0,0.0,,,,,,,,,,,,,,,,,,,,,2649,0.30298524533912846,,,,,,,,,,,,,,,,,,,,,5,0.0005718860802928057,,,,,,,,,,,,,,,,,,,,,5045,0.5770330550154409,,,,,,,,,,,,,,,,,,,,,883,0.10099508177970948,,,,,,,,,,,,,,,,,,,,,152,0.01738533684090129,,,,,,,,,,,,,,,,,,,,,8.0,0.000915017728468489,,,1.0,0.00011437721605856113,,,,,2.532425940752602,"{0: 0, 1: 2649, 2: 5, 3: 5045, 4: 883, 5: 152, 6: 8, 7: 1}","{0: 0.0, 1: 0.30298524533912846, 2: 0.0005718860802928057, 3: 0.5770330550154409, 4: 0.10099508177970948, 5: 0.01738533684090129, 6: 0.000915017728468489, 7: 0.00011437721605856113}","Waldorf, MD Urbanized Area",8743,49.65366272091656,0.014272169269923649,3.905885934829712,2371846.9784612716,1316372.0812974807
175149321,1.1400201585966627,138.18350987035186,138.18350987035186,14019,11060.246273363873,39079,0,0.0,,,,,,,,,,,,,,,,,,,,,1505,0.2586799587487109,,,,,,,,,,,,,,,,,,,,,15,0.002578205568924029,,,,,,,,,,,,,,,,,,,,,3455,0.5938466827088347,,,,,,,,,,,,,,,,,,,,,499,0.08576830525953937,,,,,,,,,,,,,,,,,,,,,338,0.058095565486421454,,,,,,,,,,,,,,,,,,,,,6.0,0.0010312822275696115,,,,,,,,,2.6851151598487455,"{0: 0, 1: 1505, 2: 15, 3: 3455, 4: 499, 5: 338, 6: 6}","{0: 0.0, 1: 0.2586799587487109, 2: 0.002578205568924029, 3: 0.5938466827088347, 4: 0.08576830525953937, 5: 0.058095565486421454, 6: 0.0010312822275696115}","Hilton Head Island, SC Urbanized Area",5818,33.2173711367114,0.04757828661102789,2.6914565563201904,1937194.6248724626,1073444.433807475
172031598,1.1137953154804987,121.25522342925143,121.25522342925143,15277,10767.882585899562,24607,0,0.0,,,,,,,,,,,,,,,,,,,,,1505,0.23723203026481715,,,,,,,,,,,,,,,,,,,,,68,0.010718789407313998,,,,,,,,,,,,,,,,,,,,,4132,0.6513240857503153,,,,,,,,,,,,,,,,,,,,,477,0.07518915510718789,,,,,,,,,,,,,,,,,,,,,154,0.024274905422446407,,,,,,,,,,,,,,,,,,,,,8.0,0.0012610340479192938,,,,,,,,,2.6423392181588903,"{0: 0, 1: 1505, 2: 68, 3: 4132, 4: 477, 5: 154, 6: 8}","{0: 0.0, 1: 0.23723203026481715, 2: 0.010718789407313998, 3: 0.6513240857503153, 4: 0.07518915510718789, 5: 0.024274905422446407, 6: 0.0012610340479192938}","Dover--Rochester, NH--ME Urbanized Area",6344,36.87694629215733,0.021142894547358775,2.8711819648742676,1852416.0483286742,1005765.7885049492
