area,area_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,circuity_avg,clustering_coefficient_avg,clustering_coefficient_weighted_avg,count_intersections,degree_centrality_avg,edge_density_km,edge_length_avg,edge_length_total,geoid,int_0_streets_count,int_0_streets_prop,int_10_streets_count,int_10_streets_prop,int_11_streets_count,int_11_streets_prop,int_12_streets_count,int_12_streets_prop,int_13_streets_count,int_13_streets_prop,int_14_streets_count,int_14_streets_prop,int_1_streets_count,int_1_streets_prop,int_2_streets_count,int_2_streets_prop,int_3_streets_count,int_3_streets_prop,int_4_streets_count,int_4_streets_prop,int_5_streets_count,int_5_streets_prop,int_6_streets_count,int_6_streets_prop,int_7_streets_count,int_7_streets_prop,int_8_streets_count,int_8_streets_prop,int_9_streets_count,int_9_streets_prop,intersection_density_km,k_avg,m,n,name,node_density_km,pagerank_max,pagerank_max_node,pagerank_min,pagerank_min_node,self_loop_proportion,street_density_km,street_length_avg,street_length_total,street_segments_count,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportion,time
191981837,191.981837,2.8880210907892745,0.027789604788317067,1.069373365624412,0.04631185807656408,0.0010830867687328858,5026,0.0008686634140258858,14317.085649222272,171.84247598774803,2748620.4034240297,07732,7,0.0011534025374855825,,,,,,,,,,,1036,0.1707035755478662,221,0.036414565826330535,3956,0.6518372054704235,835,0.13758444554292304,14,0.002306805074971165,,,,,,,,,26.17955989242878,5.271049596309112,15995,6069,"Binghamton, NY--PA Urbanized Area",31.61236549684645,0.0006361361708083373,116763621,2.4840130345848677e-05,2935578720,0.004688965301656768,7893.335991136001,180.08046864367265,1515377.1436365054,8415,2.760916131158346,"{0: 7, 1: 1036, 2: 221, 3: 3956, 4: 835, 5: 14}","{0: 0.0011534025374855825, 1: 0.1707035755478662, 2: 0.036414565826330535, 3: 0.6518372054704235, 4: 0.13758444554292304, 5: 0.002306805074971165}",4.718350410461426
191899850,191.89985,2.866400890042671,0.026572606384171398,1.0974170667255385,0.06073922986587538,0.0043973858176645925,4444,0.0009832506254673255,13101.291243927659,175.86288643788689,2514135.824516031,02413,5,0.0009271277582050807,,,,,,,,,,,944,0.17504172074911922,166,0.030780641572408677,3705,0.6870016688299647,565,0.10476543667717411,7,0.001297978861487113,1.0,0.00018542555164101615,,,,,,,23.1579128383894,5.301687372519933,14296,5393,"Anderson, SC Urbanized Area",28.10320070599326,0.0005891826732177058,109560434,2.787874534501683e-05,2458993348,0.009862898712926694,6787.835847119743,175.71626613879693,1302584.6808869017,7413,2.724272204709809,"{0: 5, 1: 944, 2: 166, 3: 3705, 4: 565, 5: 7, 6: 1}","{0: 0.0009271277582050807, 1: 0.17504172074911922, 2: 0.030780641572408677, 3: 0.6870016688299647, 4: 0.10476543667717411, 5: 0.001297978861487113, 6: 0.00018542555164101615}",4.6855058670043945
191825240,191.82524,2.835590962184231,0.032775023775089826,1.1052802828249688,0.05772375529274304,0.0028034293538993053,7832,0.0005807568648540846,17113.207804543898,135.57779681478985,3282745.1942765065,52687,20,0.002190100744634253,,,,,,,,,,,1280,0.1401664476565922,227,0.024857643451598774,5722,0.6265878230398598,1847,0.20225580376697327,36,0.003942181340341655,,,,,,,,,40.82882940743356,5.302890932982917,24213,9132,"McKinney, TX Urbanized Area",47.60583122429561,0.0003701184142717138,4398741021,1.6547333889685942e-05,3435872290,0.005492917028042787,9672.168588825924,139.51169718565262,1855366.0608719941,13299,2.8983793254489707,"{0: 20, 1: 1280, 2: 227, 3: 5722, 4: 1847, 5: 36}","{0: 0.002190100744634253, 1: 0.1401664476565922, 2: 0.024857643451598774, 3: 0.6265878230398598, 4: 0.20225580376697327, 5: 0.003942181340341655}",7.0690016746521
190198482,190.198482,2.6512497355456466,0.049794107190003,1.1372788778406444,0.049109922325988695,0.0007029487705703156,8126,0.0004321873355741967,14909.486029869213,107.89337633760724,2835761.610281331,31519,70,0.006346903617735062,,,,,,,,,,,2833,0.2568682564149062,344,0.031190497778583733,6350,0.575754828180252,1374,0.12458065101097107,57,0.005168192945869979,1.0,9.067005168192946e-05,,,,,,,42.723789982719204,4.766161936712304,26283,11029,"Frederick, MD Urbanized Area",57.98679297556118,0.00048061488618040605,3951166911,1.3820719000377712e-05,2849538117,0.02625271087775368,8473.546366535611,111.01850630789343,1611655.656071689,14517,2.571221325596156,"{0: 70, 1: 2833, 2: 344, 3: 6350, 4: 1374, 5: 57, 6: 1}","{0: 0.006346903617735062, 1: 0.2568682564149062, 2: 0.031190497778583733, 3: 0.575754828180252, 4: 0.12458065101097107, 5: 0.005168192945869979, 6: 9.067005168192946e-05}",8.090759515762329
186444957,186.444957,2.9039895520252084,0.02410476200724549,1.0853794979201048,0.03986689566337494,0.0015222416507797833,3704,0.0011247305841988772,11718.20819048,179.0967146644062,2184800.8221910913,32113,25,0.0053671103477887505,,,,,,,,,,,929,0.19944182052382997,204,0.043795620437956206,2614,0.5611850579647918,875,0.18784886217260627,11,0.0023615285530270503,,,,,,,,,19.86645313233117,5.2378703306139975,12199,4658,"Gadsden, AL Urbanized Area",24.983244786824674,0.0007051589683274781,55489045,3.255947544667083e-05,55542039,0.005000409869661448,6208.36789123453,180.94714468053817,1157518.8845214027,6397,2.733791326749678,"{0: 25, 1: 929, 2: 204, 3: 2614, 4: 875, 5: 11}","{0: 0.0053671103477887505, 1: 0.19944182052382997, 2: 0.043795620437956206, 3: 0.5611850579647918, 4: 0.18784886217260627, 5: 0.0023615285530270503}",3.281313180923462
184910996,184.910996,2.8699244163796367,0.030939044647982323,1.0685619247372882,0.04568503635667809,0.0024869155657288185,5542,0.0007370320670334765,14014.802660714515,144.85696583209455,2591491.118736171,18748,9,0.0012916188289322618,,,,,,,,,,,1417,0.20335820895522388,149,0.021383467278989668,4088,0.5866819747416763,1290,0.18513203214695753,13,0.0018656716417910447,2.0,0.0002870264064293915,,,,,,,29.97117597051935,5.134902411021814,17890,6968,"College Station--Bryan, TX Urbanized Area",37.68299425524699,0.0007156984328097203,3581105022,2.169480006040174e-05,3254470300,0.004583566238121855,7804.149681206527,149.5722523305329,1443073.0904849814,9648,2.7577497129735935,"{0: 9, 1: 1417, 2: 149, 3: 4088, 4: 1290, 5: 13, 6: 2}","{0: 0.0012916188289322618, 1: 0.20335820895522388, 2: 0.021383467278989668, 3: 0.5866819747416763, 4: 0.18513203214695753, 5: 0.0018656716417910447, 6: 0.0002870264064293915}",5.209696531295776
184898426,184.898426,2.8226195605342626,0.02792958225628012,1.0875110226789169,0.0402340944994974,0.0012974963721824556,3349,0.0010550735390434268,10377.391876633073,168.83092159917655,1918763.4239746416,42400,33,0.0071090047393364926,,,,,,,,,,,1260,0.2714347264110297,162,0.034898750538560966,2552,0.5497630331753555,627,0.13507109004739337,8,0.0017233950883239983,,,,,,,,,18.11264742729611,4.89659629470056,11365,4642,"Jacksonville, NC Urbanized Area",25.105676129444173,0.0007574594632872749,3441014274,3.261958904412391e-05,3416645678,0.013990321161460624,5590.693389176102,173.0638553335454,1033710.4079072666,5973,2.5394226626454115,"{0: 33, 1: 1260, 2: 162, 3: 2552, 4: 627, 5: 8}","{0: 0.0071090047393364926, 1: 0.2714347264110297, 2: 0.034898750538560966, 3: 0.5497630331753555, 4: 0.13507109004739337, 5: 0.0017233950883239983}",3.4584481716156006
184441789,184.441789,3.084334375514251,0.03091680296130801,1.0631565298090424,0.04141297789479476,0.0009186421205699568,5190,0.0009417760638841311,14523.372737163576,154.06434979906118,2678716.849956277,77149,6,0.0009873292743129835,,,,,,,,,,,881,0.1449728484449564,100,0.01645548790521639,3279,0.5395754484120454,1790,0.29455323350337337,20,0.003291097581043278,1.0,0.0001645548790521639,,,,,,,28.138959333125964,5.722231364159947,17387,6077,"Saginaw, MI Urbanized Area",32.94806471433651,0.0005489151219457854,185875155,2.483017242082679e-05,2302476370,0.008397078276873526,7722.733389253744,155.48463729767425,1424394.762283994,9161,2.9922659206845483,"{0: 6, 1: 881, 2: 100, 3: 3279, 4: 1790, 5: 20, 6: 1}","{0: 0.0009873292743129835, 1: 0.1449728484449564, 2: 0.01645548790521639, 3: 0.5395754484120454, 4: 0.29455323350337337, 5: 0.003291097581043278, 6: 0.0001645548790521639}",4.29404878616333
184425058,184.425058,2.741883535548847,0.04212968419507663,1.119233096157016,0.06627688881073873,0.003468191624625418,10039,0.0004755539849090914,18285.2427567673,109.63836907344071,3372256.9559608893,45937,53,0.00465975030771936,,,,,,,,,,,1282,0.11271320555653244,367,0.0322665728855284,8345,0.7336908739229823,1272,0.11183400738526464,53,0.00465975030771936,2.0,0.00017583963425356076,,,,,,,54.43403466355423,5.408475470371021,30758,11374,"Lady Lake--The Villages, FL Urbanized Area",61.672747311810525,0.00033499778829747197,100839629,1.3325470280400853e-05,98927976,0.05383965147278757,10053.461747078049,108.84761452422511,1854110.2658056505,17034,2.8500087919817125,"{0: 53, 1: 1282, 2: 367, 3: 8345, 4: 1272, 5: 53, 6: 2}","{0: 0.00465975030771936, 1: 0.11271320555653244, 2: 0.0322665728855284, 3: 0.7336908739229823, 4: 0.11183400738526464, 5: 0.00465975030771936, 6: 0.00017583963425356076}",8.981374263763428
184041889,184.041889,2.856833565855435,0.03018856385529698,1.0696260938755322,0.03632511755283434,0.0015488706836511547,4575,0.0007533956035901447,13252.688336370426,155.61119023566928,2439049.7957538804,73774,16,0.0024802356223841263,,,,,,,,,,,1860,0.2883273911021547,199,0.030847930553402573,3440,0.5332506588125872,909,0.1409083862966982,26,0.004030382886374206,1.0,0.0001550147263990079,,,,,,,24.858471214670047,4.8594016431561,15674,6451,"Redding, CA Urbanized Area",35.05180279908994,0.0008849684938673171,92305369,2.338428013937728e-05,1038909461,0.003636595636085237,7153.708720242152,160.5000690270801,1316582.066229138,8203,2.5344907766237794,"{0: 16, 1: 1860, 2: 199, 3: 3440, 4: 909, 5: 26, 6: 1}","{0: 0.0024802356223841263, 1: 0.2883273911021547, 2: 0.030847930553402573, 3: 0.5332506588125872, 4: 0.1409083862966982, 5: 0.004030382886374206, 6: 0.0001550147263990079}",4.8774733543396
183900688,183.900688,2.8733286664333484,0.02971876177853684,1.079252362143126,0.04574728736436854,0.001020498627914107,4571,0.0009106704241216271,13162.102819864787,162.8444405341681,2420519.7640998745,30061,10,0.0017500875043752187,,,,,,,,,,,1133,0.1982849142457123,268,0.04690234511725586,3492,0.6111305565278264,795,0.1391319565978299,15,0.002625131256562828,1.0,0.00017500875043752187,,,,,,,24.8558069559805,5.20266013300665,14864,5714,"Florence, SC Urbanized Area",31.071118124365036,0.0005402563534143778,112639768,2.6384273912829498e-05,1726628265,0.005785791173304629,6960.836945792454,165.30251851588983,1280102.703387051,7744,2.696184809240462,"{0: 10, 1: 1133, 2: 268, 3: 3492, 4: 795, 5: 15, 6: 1}","{0: 0.0017500875043752187, 1: 0.1982849142457123, 2: 0.04690234511725586, 3: 0.6111305565278264, 4: 0.1391319565978299, 5: 0.002625131256562828, 6: 0.00017500875043752187}",4.603267431259155
183487063,183.487063,2.9709427478441555,0.026116460361654856,1.0666390122423042,0.04672242754327972,0.0025998851380639528,4377,0.0010707390120016282,13436.13322945671,174.26709721847152,2465356.6243497166,00901,8,0.0015561174868702586,,,,,,,,,,,756,0.14705310250923945,143,0.027815600077805876,3084,0.5998832911884847,1140,0.22174674187901186,8,0.0015561174868702586,2.0,0.00038902937171756465,,,,,,,23.85454281319005,5.503598521688388,14147,5141,"Albany, GA Urbanized Area",28.018324103863385,0.0007327157945280654,68297397,2.9324732512046316e-05,3053174838,0.004948045522018802,7315.419667978508,179.25812893827612,1342284.8694898116,7488,2.8994359074110094,"{0: 8, 1: 756, 2: 143, 3: 3084, 4: 1140, 5: 8, 6: 2}","{0: 0.0015561174868702586, 1: 0.14705310250923945, 2: 0.027815600077805876, 3: 0.5998832911884847, 4: 0.22174674187901186, 5: 0.0015561174868702586, 6: 0.00038902937171756465}",4.342081546783447
183313954,183.313954,3.0150603366148014,0.028851116757749855,1.0643772196895205,0.040875410183127174,0.0018821615129076667,5224,0.0008792060901134798,14813.063525309395,155.75549189386513,2715441.2456776444,30925,32,0.0050809780882819944,,,,,,,,,,,1042,0.16544934899968244,216,0.03429660209590346,3595,0.5708161321054303,1403,0.2227691330581137,9,0.0014290250873293109,1.0,0.00015878056525881233,,,,,,,28.497557801846334,5.536360749444268,17434,6298,"Fort Smith, AR--OK Urbanized Area",34.3563589272642,0.0007792773194170317,146484488,2.4035552627088075e-05,473465100,0.004760812206034186,7889.147323976471,160.65216503517505,1446190.7896466458,9002,2.8456652905684345,"{0: 32, 1: 1042, 2: 216, 3: 3595, 4: 1403, 5: 9, 6: 1}","{0: 0.0050809780882819944, 1: 0.16544934899968244, 2: 0.03429660209590346, 3: 0.5708161321054303, 4: 0.2227691330581137, 5: 0.0014290250873293109, 6: 0.00015878056525881233}",4.847424507141113
183238647,183.238647,2.766070510122967,0.036185280734009014,1.0918827427643596,0.05210641978772119,0.0011504982771817392,5553,0.000707224990668224,12844.15189462205,130.97807418515393,2353545.015033031,78364,72,0.010099593210829007,,,,,,,,,,,1504,0.21096928040398372,323,0.04530789732080236,4254,0.5967176322064806,948,0.1329779772759153,26,0.0036470753261326973,2.0,0.00028054425585636136,,,,,,,30.30474242696193,5.041099733482957,17969,7129,"Salisbury, MD--DE Urbanized Area",38.90554812926555,0.0004846213028138497,183129816,2.134596722994908e-05,1574322356,0.011909399521397962,6947.069863209179,133.57520276483996,1272971.682348925,9530,2.6435685229344927,"{0: 72, 1: 1504, 2: 323, 3: 4254, 4: 948, 5: 26, 6: 2}","{0: 0.010099593210829007, 1: 0.21096928040398372, 2: 0.04530789732080236, 3: 0.5967176322064806, 4: 0.1329779772759153, 5: 0.0036470753261326973, 6: 0.00028054425585636136}",5.094632625579834
182410333,182.410333,3.2255784749670617,0.0404099855903875,1.0463043691411504,0.038908102766798375,0.0015429795420171157,6833,0.0007282285214852863,15872.030648429378,121.32684054671286,2895222.395966209,24850,17,0.002099802371541502,,,,,,,,,,,1246,0.15390316205533597,162,0.0200098814229249,3596,0.4441699604743083,3047,0.3763586956521739,26,0.0032114624505928855,2.0,0.00024703557312252963,,,,,,,37.45950071808706,5.895009881422925,23863,8096,"Duluth, MN--WI Urbanized Area",44.38345058007213,0.00045984755767777797,188188596,1.861373642942553e-05,188170359,0.0047772702510162175,8452.570315007784,124.37171621089658,1541836.1658664849,12397,3.049407114624506,"{0: 17, 1: 1246, 2: 162, 3: 3596, 4: 3047, 5: 26, 6: 2}","{0: 0.002099802371541502, 1: 0.15390316205533597, 2: 0.0200098814229249, 3: 0.4441699604743083, 4: 0.3763586956521739, 5: 0.0032114624505928855, 6: 0.00024703557312252963}",5.749064683914185
181901122,181.901122,2.8805697865352564,0.03471637719605045,1.1051278523005608,0.05966830870279153,0.002834134639440201,8630,0.0005401488268153728,18913.83028007701,123.66366950374115,3440446.9492635825,29089,15,0.001477832512315271,,,,,,,,,,,1505,0.1482758620689655,173,0.017044334975369457,6299,0.6205911330049261,2133,0.21014778325123154,24,0.0023645320197044333,1.0,9.852216748768474e-05,,,,,,,47.443357716067304,5.481970443349754,27821,10150,"Fargo, ND--MN Urbanized Area",55.79954586536306,0.00044066367735235253,186574198,1.4837640799584463e-05,1040845106,0.005607275079975558,10311.58394920462,126.89863270127266,1875688.6899575111,14781,2.8971428571428572,"{0: 15, 1: 1505, 2: 173, 3: 6299, 4: 2133, 5: 24, 6: 1}","{0: 0.001477832512315271, 1: 0.1482758620689655, 2: 0.017044334975369457, 3: 0.6205911330049261, 4: 0.21014778325123154, 5: 0.0023645320197044333, 6: 9.852216748768474e-05}",7.645426034927368
179714296,179.714296,2.9553144192004503,0.03629568337115067,1.073082339254563,0.035382992351456206,0.0006992254217950871,6721,0.0005945778922466924,16866.1273734647,130.27955846164093,3031084.2071685377,60976,15,0.00169548999660902,,,,,,,,,,,2111,0.23861195885610942,218,0.02464112128405109,4931,0.5573640782186052,1556,0.17587882898157567,16,0.0018085226630496214,,,,,,,,,37.39824905192852,5.259636034814061,23266,8847,"Nampa, ID Urbanized Area",49.22813708710186,0.0003902454218176033,385734976,1.70563257942373e-05,21660504,0.005673515000429812,8737.683783845308,132.0900647614717,1570286.6898843755,11888,2.672544365321578,"{0: 15, 1: 2111, 2: 218, 3: 4931, 4: 1556, 5: 16}","{0: 0.00169548999660902, 1: 0.23861195885610942, 2: 0.02464112128405109, 3: 0.5573640782186052, 4: 0.17587882898157567, 5: 0.0018085226630496214}",6.472612142562866
179233731,179.233731,2.7953411513859545,0.037315968969699465,1.0773737413109412,0.023873489694385137,0.0005585409079331135,3118,0.0009942973188167138,11251.270746403618,184.45140714982853,2016607.2343690752,51499,15,0.0031982942430703624,,,,,,,,,,,1557,0.33198294243070364,202,0.04307036247334755,2516,0.5364605543710022,395,0.08422174840085288,5,0.0010660980810234541,,,,,,,,,17.39627905196037,4.66226012793177,10933,4690,"Los Lunas, NM Urbanized Area",26.166949568214925,0.0007930391683949908,144423669,3.216557882620114e-05,144517710,0.0032927833165645294,5786.1498108589,186.0221020134861,1037073.218725185,5575,2.369722814498934,"{0: 15, 1: 1557, 2: 202, 3: 2516, 4: 395, 5: 5}","{0: 0.0031982942430703624, 1: 0.33198294243070364, 2: 0.04307036247334755, 3: 0.5364605543710022, 4: 0.08422174840085288, 5: 0.0010660980810234541}",3.356398820877075
178669718,178.669718,2.9491608178211783,0.034452245311228334,1.065236461825472,0.05910385515206972,0.0011223141106257084,5415,0.0008167948291020299,14862.393170097881,151.3945037917055,2655459.596506514,26038,14,0.0021361000915471468,,,,,,,,,,,1125,0.17165090021361,168,0.02563320109856576,3689,0.5628623741226731,1496,0.2282575526396094,60,0.0091547146780592,2.0,0.0003051571559353067,,,,,,,30.307318221658583,5.352456515105279,17540,6554,"Eau Claire, WI Urbanized Area",36.682209348984365,0.0005194860864523976,230899808,2.3235979691746253e-05,1264241377,0.003249714937286203,8228.305041236656,155.8516846534222,1470148.9413357317,9433,2.8721391516631063,"{0: 14, 1: 1125, 2: 168, 3: 3689, 4: 1496, 5: 60, 6: 2}","{0: 0.0021361000915471468, 1: 0.17165090021361, 2: 0.02563320109856576, 3: 0.5628623741226731, 4: 0.2282575526396094, 5: 0.0091547146780592, 6: 0.0003051571559353067}",4.832430601119995
178544012,178.544012,2.830108266025115,0.032195909712416336,1.09456415770684,0.04784327203986961,0.000796597497700935,4610,0.0008868424586283037,12503.564971456826,148.7101421733658,2232436.6543065673,37594,36,0.006186630005155525,,,,,,,,,,,1173,0.2015810276679842,206,0.035401271696167726,3554,0.6107578621756315,838,0.1440109984533425,11,0.001890359168241966,1.0,0.00017185083347654237,,,,,,,25.819964211401274,5.159649424299708,15012,5819,"Hattiesburg, MS Urbanized Area",32.59140384948894,0.0009287398413243863,124967179,2.610626243893231e-05,3512778802,0.011657340794031442,6690.911607868286,150.89329321790763,1194622.2024061747,7917,2.6911840522426536,"{0: 36, 1: 1173, 2: 206, 3: 3554, 4: 838, 5: 11, 6: 1}","{0: 0.006186630005155525, 1: 0.2015810276679842, 2: 0.035401271696167726, 3: 0.6107578621756315, 4: 0.1440109984533425, 5: 0.001890359168241966, 6: 0.00017185083347654237}",4.344141244888306
176079659,176.079659,2.6915089156521477,0.039015733032136374,1.1059894426829624,0.04207981113395758,0.0017352409816106893,6076,0.0005245631244260123,13520.235090030383,118.45740081864875,2380638.384252384,91261,9,0.001028101439342015,,,,,,,,,,,2669,0.3048891935115376,318,0.0363262508567512,4923,0.5623714873200822,815,0.09310029700708247,17,0.0019419693854238064,2.0,0.0002284669865204478,1.0,0.0001142334932602239,,,,,34.507109080669,4.5915010281014395,20097,8754,"Waldorf, MD Urbanized Area",49.71613444571698,0.0004239442843804061,182994298,1.72211514858681e-05,182453552,0.014230979748221127,7502.866682419733,121.65965622644146,1321102.2069629277,10859,2.44893762851268,"{0: 9, 1: 2669, 2: 318, 3: 4923, 4: 815, 5: 17, 6: 2, 7: 1}","{0: 0.001028101439342015, 1: 0.3048891935115376, 2: 0.0363262508567512, 3: 0.5623714873200822, 4: 0.09310029700708247, 5: 0.0019419693854238064, 6: 0.0002284669865204478, 7: 0.0001142334932602239}",6.605679988861084
175149321,175.149321,2.660847787509323,0.04120142738709923,1.1398247586745311,0.04794779323372847,0.001283901624262109,4290,0.0008282817878356112,11076.798593502846,138.1833157055398,1940093.7525057786,39079,15,0.002575991756826378,,,,,,,,,,,1518,0.2606903657908295,100,0.01717327837884252,3707,0.6366134295036923,472,0.0810578739481367,7,0.0012021294865189765,4.0,0.0006869311351537008,,,,,,,24.493386417410093,4.82225656877898,14040,5823,"Hilton Head Island, SC Urbanized Area",33.245918207127964,0.0006824646085872165,109905449,2.5869585536442648e-05,2439251013,0.04750712250712251,6137.012625576911,139.14480185608065,1074893.594338223,7725,2.539240941095655,"{0: 15, 1: 1518, 2: 100, 3: 3707, 4: 472, 5: 7, 6: 4}","{0: 0.002575991756826378, 1: 0.2606903657908295, 2: 0.01717327837884252, 3: 0.6366134295036923, 4: 0.0810578739481367, 5: 0.0012021294865189765, 6: 0.0006869311351537008}",4.498188495635986
172031598,172.031598,2.6643873746126925,0.056001552333799436,1.113584820466328,0.05889921747807326,0.0006209577306048353,4769,0.0007592718835379627,10789.713579900239,121.38981551975272,1856171.6691125387,24607,27,0.004253978257444462,,,,,,,,,,,1551,0.24436741767764297,292,0.04600598708051048,4019,0.633212541358122,443,0.06979675437214432,14,0.0022057665038600913,1.0,0.00015755475027572083,,,,,,,27.721651460797336,4.818339372932094,15291,6347,"Dover--Rochester, NH--ME Urbanized Area",36.89438494897897,0.0008063778641532219,195136812,2.3976173105021933e-05,2353660327,0.021123536720946964,5857.316973227678,123.37989456310527,1007643.5988968808,8167,2.5271781944225618,"{0: 27, 1: 1551, 2: 292, 3: 4019, 4: 443, 5: 14, 6: 1}","{0: 0.004253978257444462, 1: 0.24436741767764297, 2: 0.04600598708051048, 3: 0.633212541358122, 4: 0.06979675437214432, 5: 0.0022057665038600913, 6: 0.00015755475027572083}",5.069598913192749
171095291,171.095291,3.0997502843297218,0.0418262532814395,1.048799230830361,0.041279730999357334,0.0008195244748282813,5666,0.0008476848128529562,13896.733589925178,123.47020187556332,2377665.677517723,02386,6,0.0008900756564307966,,,,,,,,,,,1069,0.15858181278742026,118,0.017504821243139,3798,0.5634178905206942,1733,0.25708351876576174,17,0.0025218810265539237,,,,,,,,,33.11604876372664,5.713395638629284,19257,6741,"Anderson, IN Urbanized Area",39.39909719666101,0.0005562533163472403,180371072,2.2322259149479187e-05,300139084,0.008879887832995793,7254.4925940319445,124.8450534533535,1241209.5214332405,9942,2.924788607031598,"{0: 6, 1: 1069, 2: 118, 3: 3798, 4: 1733, 5: 17}","{0: 0.0008900756564307966, 1: 0.15858181278742026, 2: 0.017504821243139, 3: 0.5634178905206942, 4: 0.25708351876576174, 5: 0.0025218810265539237}",5.2557289600372314
170149940,170.14994,2.8477743069113783,0.028459635369776602,1.0964893887383402,0.03777170376155159,0.002332816404375513,4302,0.001041869918606216,13598.652494559066,169.33620506660387,2313809.906030075,85708,4,0.0007809449433814916,,,,,,,,,,,816,0.15931276844982428,303,0.05915657946114799,3314,0.6470128855915658,677,0.13217493166731745,6,0.0011714174150722373,2.0,0.0003904724716907458,,,,,,,25.28358223341131,5.335415853182351,13664,5122,"Sumter, SC Urbanized Area",30.102861041267488,0.0006563092856294893,114180287,2.9342346743630002e-05,114242943,0.03703161592505855,7212.294255802745,167.87570928689217,1227171.4348871817,7310,2.7555642327215932,"{0: 4, 1: 816, 2: 303, 3: 3314, 4: 677, 5: 6, 6: 2}","{0: 0.0007809449433814916, 1: 0.15931276844982428, 2: 0.05915657946114799, 3: 0.6470128855915658, 4: 0.13217493166731745, 5: 0.0011714174150722373, 6: 0.0003904724716907458}",4.153948545455933
170123346,170.123346,3.0720200808565408,0.0335249576733634,1.0737852518179558,0.04616375671953417,0.0020822342444814564,6353,0.0007558338079501339,16290.970873301107,130.28744239161932,2771474.474554526,47854,8,0.0010662401705984273,,,,,,,,,,,1142,0.1522057843529255,63,0.008396641343462616,3573,0.4762095161935226,2697,0.3594562175129948,19,0.002532320405171265,1.0,0.0001332800213248034,,,,,,,37.34349311469573,5.670265227242436,21272,7503,"Laredo, TX Urbanized Area",44.10329432387252,0.0004966775499092076,229299712,2.008686017747161e-05,4245210790,0.003948852952237684,8982.999820711753,133.13163050935478,1528217.9866168834,11479,3.048913767826203,"{0: 8, 1: 1142, 2: 63, 3: 3573, 4: 2697, 5: 19, 6: 1}","{0: 0.0010662401705984273, 1: 0.1522057843529255, 2: 0.008396641343462616, 3: 0.4762095161935226, 4: 0.3594562175129948, 5: 0.002532320405171265, 6: 0.0001332800213248034}",5.324779748916626
169981797,169.981797,2.7698865906308368,0.03633525153118959,1.1042920360134711,0.0467253044654937,0.00120639628184288,5608,0.0006711508952249844,14603.890021696829,135.4723569678234,2482395.469078396,53794,51,0.006901217861975643,,,,,,,,,,,1731,0.23423545331529094,306,0.041407307171853855,4181,0.5657645466847091,1097,0.14844384303112315,23,0.0031123139377537213,0.0,0.0,1.0,0.00013531799729364006,,,,,32.99176793618672,4.959133964817321,18324,7390,"Mandeville--Covington, LA Urbanized Area",43.475243410916526,0.0005051120596616743,124116789,2.0501898158135544e-05,4351246336,0.017463435931019428,7873.57577151263,135.77808242440685,1338364.5584573783,9857,2.6246278755074424,"{0: 51, 1: 1731, 2: 306, 3: 4181, 4: 1097, 5: 23, 6: 0, 7: 1}","{0: 0.006901217861975643, 1: 0.23423545331529094, 2: 0.041407307171853855, 3: 0.5657645466847091, 4: 0.14844384303112315, 5: 0.0031123139377537213, 6: 0.0, 7: 0.00013531799729364006}",5.155659198760986
169682382,169.682382,2.789461944959178,0.02763109047733822,1.0741038614533667,0.04858966440189442,0.001277880095833571,3990,0.0010516589958818742,11725.138985515687,160.42166685561725,1989549.5123433652,01279,22,0.004529544986617253,,,,,,,,,,,845,0.17397570516779906,174,0.035824583075972825,2855,0.5878114062178299,935,0.19250566193123328,26,0.005353098620547663,,,,,,,,,23.514521383840545,5.10685608400247,12402,4857,"Alexandria, LA Urbanized Area",28.6240677597277,0.0008006569002912491,931733568,3.128735298767777e-05,123437385,0.013304305757135947,6619.354868471234,162.8988979529363,1123187.9013854957,6895,2.805847230800906,"{0: 22, 1: 845, 2: 174, 3: 2855, 4: 935, 5: 26}","{0: 0.004529544986617253, 1: 0.17397570516779906, 2: 0.035824583075972825, 3: 0.5878114062178299, 4: 0.19250566193123328, 5: 0.005353098620547663}",3.2603139877319336
168587075,168.587075,2.828756436261521,0.03668617838710882,1.0803849406668535,0.04292921412596885,0.0013539263408676326,4717,0.0007756726310865931,12494.628901987227,132.24717100681116,2106432.9397964883,35380,23,0.003588703385863629,,,,,,,,,,,1669,0.2604150413481042,169,0.02636916835699797,3786,0.5907317834295522,751,0.1171789670775472,11,0.0017163364019347792,,,,,,,,,27.979606384415888,4.970510220003121,15928,6409,"Greenville, NC Urbanized Area",38.01596296750507,0.0005757225418032168,172941470,2.360828184581813e-05,2746696111,0.0068432948267202415,6545.52485931008,133.5137193431183,1103490.8903708728,8265,2.5626462786706194,"{0: 23, 1: 1669, 2: 169, 3: 3786, 4: 751, 5: 11}","{0: 0.003588703385863629, 1: 0.2604150413481042, 2: 0.02636916835699797, 3: 0.5907317834295522, 4: 0.1171789670775472, 5: 0.0017163364019347792}",4.5352208614349365
